date_acquired,date_sold,asset,quantity,proceeds,cost_basis,gain_loss,description,transaction_type,exchange
2023-04-02,2023-07-12,SOL,2814.8693,23104.19,18974.09,4130.1,Sold 2814.8693 SOL,Sell,Gemini
2024-05-14,2024-10-04,MATIC,3328.875,28191.69,24375.14,3816.55,Sold 3328.875 MATIC,Sell,Kraken
2022-10-16,2022-10-28,MATIC,3269.156,39430.37,30849.37,8581.0,Sold 3269.156 MATIC,Sell,Binance
2020-05-07,2021-02-25,SOL,3009.9088,44079.86,44722.33,-642.47,Sold 3009.9088 SOL,Sell,Binance
2020-05-18,2021-12-20,ETH,737.9217,53108.64,43145.06,9963.58,Sold 737.9217 ETH,Sell,MetaMask
2020-05-31,2022-04-30,ETH,3964.3539,9403.22,5145.0,4258.22,Sold 3964.3539 ETH,Sell,Coinbase
2022-03-07,2023-10-06,MATIC,4688.3475,7563.19,10823.85,-3260.66,Sold 4688.3475 MATIC,Sell,MetaMask
2024-07-13,2024-08-02,BTC,1184.2515,16381.11,7737.82,8643.29,Sold 1184.2515 BTC,Sell,Crypto.com
2022-12-22,2023-08-09,SOL,3858.4495,20864.15,24111.44,-3247.29,Sold 3858.4495 SOL,Sell,Coinbase
2020-06-08,2022-04-24,DOGE,3781.6575,33094.02,31765.69,1328.33,Sold 3781.6575 DOGE,Sell,Binance
2024-07-12,2025-09-05,BTC,3165.0979,33474.83,35033.81,-1558.98,Sold 3165.0979 BTC,Sell,Kraken
2021-11-13,2022-05-02,ADA,1471.2519,26574.81,25640.28,934.53,Sold 1471.2519 ADA,Sell,Crypto.com
2021-07-23,2022-03-22,SOL,4536.5519,18251.18,20741.98,-2490.8,Sold 4536.5519 SOL,Sell,MetaMask
2022-09-13,2024-02-25,ETH,1527.4184,51575.12,43373.54,8201.58,Sold 1527.4184 ETH,Sell,MetaMask
2020-10-16,2021-10-08,DOT,4203.1123,-1379.24,1333.87,-2713.11,Sold 4203.1123 DOT,Sell,Gemini
2020-05-03,2022-02-26,ADA,4715.2974,50652.92,40906.45,9746.47,Sold 4715.2974 ADA,Sell,Kraken
2024-01-24,2024-12-21,ADA,3925.1653,17056.16,20231.04,-3174.88,Sold 3925.1653 ADA,Sell,MetaMask
2020-02-02,2020-09-18,DOT,4808.6395,23521.5,16920.18,6601.32,Sold 4808.6395 DOT,Sell,Binance
2024-11-13,2026-10-02,MATIC,3745.6745,8350.7,3067.87,5282.83,Sold 3745.6745 MATIC,Sell,Crypto.com
2020-10-11,2022-03-25,SOL,187.2609,53244.87,46963.04,6281.83,Sold 187.2609 SOL,Sell,Kraken
2020-01-22,2021-05-28,SOL,2798.2426,29648.75,30967.7,-1318.95,Sold 2798.2426 SOL,Sell,Coinbase
2020-11-10,2022-06-26,SOL,4268.4186,7918.84,2671.38,5247.46,Sold 4268.4186 SOL,Sell,Crypto.com
2021-10-31,2022-10-12,SOL,177.3005,40722.99,36001.01,4721.98,Sold 177.3005 SOL,Sell,Binance
2023-02-05,2023-07-01,SOL,3175.8934,14568.9,16254.98,-1686.08,Sold 3175.8934 SOL,Sell,Gemini
2024-06-28,2024-11-22,SOL,2748.7023,10232.19,2037.8,8194.39,Sold 2748.7023 SOL,Sell,Binance
2021-04-15,2023-04-12,DOGE,475.0087,16809.48,16222.81,586.67,Sold 475.0087 DOGE,Sell,Binance
2020-01-04,2021-05-16,ETH,431.1275,17179.15,14941.68,2237.47,Sold 431.1275 ETH,Sell,Crypto.com
2021-11-11,2022-06-08,DOGE,3357.825,13400.66,15318.43,-1917.77,Sold 3357.825 DOGE,Sell,MetaMask
2023-10-09,2025-04-22,MATIC,219.9275,7928.62,5418.11,2510.51,Sold 219.9275 MATIC,Sell,Kraken
2024-01-29,2024-07-19,ETH,1647.2871,32387.97,25017.09,7370.88,Sold 1647.2871 ETH,Sell,Binance
2023-04-26,2023-07-14,ETH,1387.8253,54642.12,45373.77,9268.35,Sold 1387.8253 ETH,Sell,Crypto.com
2023-02-24,2023-10-27,BTC,3525.5573,44704.01,43280.06,1423.95,Sold 3525.5573 BTC,Sell,Coinbase
2021-07-08,2021-07-18,ETH,487.9265,24803.77,21799.51,3004.26,Sold 487.9265 ETH,Sell,Coinbase
2021-03-10,2022-08-09,DOGE,1430.726,54752.16,48838.3,5913.86,Sold 1430.726 DOGE,Sell,Coinbase
2021-12-04,2022-02-20,BTC,859.6515,57682.75,48644.89,9037.86,Sold 859.6515 BTC,Sell,Binance
2023-04-11,2025-04-03,LTC,3268.4668,16952.48,21199.98,-4247.5,Sold 3268.4668 LTC,Sell,Gemini
2022-12-08,2024-02-20,SOL,4677.903,22051.52,25503.05,-3451.53,Sold 4677.903 SOL,Sell,Kraken
2023-03-29,2023-08-06,LTC,393.0603,27361.16,28636.61,-1275.45,Sold 393.0603 LTC,Sell,Crypto.com
2023-09-21,2025-02-14,ETH,2519.4779,29225.5,28664.06,561.44,Sold 2519.4779 ETH,Sell,Coinbase
2021-11-06,2022-08-19,SOL,2897.0574,11653.74,7992.47,3661.27,Sold 2897.0574 SOL,Sell,Gemini
2020-02-16,2021-02-16,DOGE,418.5335,24150.07,18321.3,5828.77,Sold 418.5335 DOGE,Sell,Crypto.com
2022-07-02,2024-03-05,DOT,602.5868,43261.07,40237.9,3023.17,Sold 602.5868 DOT,Sell,Crypto.com
2021-08-27,2022-05-23,LTC,4337.9388,38564.72,31859.44,6705.28,Sold 4337.9388 LTC,Sell,Binance
2023-05-29,2024-08-10,DOT,2000.2377,53735.79,49494.94,4240.85,Sold 2000.2377 DOT,Sell,Kraken
2022-08-10,2023-06-20,DOT,4350.1296,42708.04,47634.05,-4926.01,Sold 4350.1296 DOT,Sell,Gemini
2022-02-26,2022-04-30,ADA,466.1664,21913.62,18375.06,3538.56,Sold 466.1664 ADA,Sell,Coinbase
2020-06-07,2022-04-13,DOT,2668.6042,49843.35,47003.06,2840.29,Sold 2668.6042 DOT,Sell,Binance
2021-11-04,2022-09-21,BTC,2870.5801,47378.58,47122.03,256.55,Sold 2870.5801 BTC,Sell,Gemini
2021-04-22,2021-12-19,MATIC,3813.4931,38962.37,39265.74,-303.37,Sold 3813.4931 MATIC,Sell,Coinbase
2023-12-15,2025-01-22,BTC,2459.4901,46704.7,42404.06,4300.64,Sold 2459.4901 BTC,Sell,Gemini
2022-03-02,2023-12-25,ETH,3701.2795,16047.11,11486.87,4560.24,Sold 3701.2795 ETH,Sell,Gemini
2021-10-28,2023-02-15,SOL,2142.724,29527.83,19920.49,9607.34,Sold 2142.724 SOL,Sell,MetaMask
2024-10-30,2025-04-08,BTC,1697.0181,9034.32,6953.79,2080.53,Sold 1697.0181 BTC,Sell,Kraken
2021-01-12,2022-03-19,BTC,2113.5303,16538.62,14512.26,2026.36,Sold 2113.5303 BTC,Sell,Binance
2024-08-15,2024-12-27,SOL,2438.8283,13654.86,4492.17,9162.69,Sold 2438.8283 SOL,Sell,Gemini
2021-08-28,2021-10-26,SOL,1795.1646,23094.64,13874.74,9219.9,Sold 1795.1646 SOL,Sell,Gemini
2024-08-15,2025-06-04,ETH,2852.2768,39594.95,30333.58,9261.37,Sold 2852.2768 ETH,Sell,Coinbase
2023-06-11,2024-11-13,MATIC,4011.409,41140.57,43869.93,-2729.36,Sold 4011.409 MATIC,Sell,Kraken
2023-04-19,2023-07-15,ETH,4493.6274,21471.99,15005.73,6466.26,Sold 4493.6274 ETH,Sell,Coinbase
2022-05-05,2023-03-12,DOT,4128.9795,30352.47,26210.04,4142.43,Sold 4128.9795 DOT,Sell,Kraken
2021-07-30,2021-08-03,MATIC,3938.439,25117.62,24452.77,664.85,Sold 3938.439 MATIC,Sell,MetaMask
2020-12-01,2021-03-23,DOGE,4034.1863,38600.92,31995.86,6605.06,Sold 4034.1863 DOGE,Sell,Coinbase
2022-02-09,2022-05-26,MATIC,3465.7925,-2543.16,865.36,-3408.52,Sold 3465.7925 MATIC,Sell,Coinbase
2020-07-21,2020-08-12,BTC,797.4139,49691.35,46098.48,3592.87,Sold 797.4139 BTC,Sell,Binance
2023-08-22,2025-02-12,DOT,4696.15,28970.24,30424.89,-1454.65,Sold 4696.15 DOT,Sell,Crypto.com
2022-09-19,2023-02-27,ADA,995.9802,49117.11,44045.25,5071.86,Sold 995.9802 ADA,Sell,Coinbase
2024-10-19,2025-11-23,ADA,3849.1423,15805.37,11265.68,4539.69,Sold 3849.1423 ADA,Sell,Coinbase
2022-07-12,2023-01-26,ETH,2852.6825,30845.13,21787.81,9057.32,Sold 2852.6825 ETH,Sell,Crypto.com
2024-11-05,2025-02-08,SOL,2277.8589,9483.3,3124.34,6358.96,Sold 2277.8589 SOL,Sell,Gemini
2023-07-28,2024-04-28,LTC,1487.0714,18228.21,15255.34,2972.87,Sold 1487.0714 LTC,Sell,Coinbase
2024-07-31,2025-09-04,SOL,2994.9826,19582.12,12453.17,7128.95,Sold 2994.9826 SOL,Sell,Gemini
2024-02-03,2024-08-22,LTC,233.658,24905.16,18369.76,6535.4,Sold 233.658 LTC,Sell,Coinbase
2024-10-11,2025-03-15,DOT,4206.873,10994.34,2431.35,8562.99,Sold 4206.873 DOT,Sell,MetaMask
2024-06-27,2024-08-05,SOL,1253.7888,15924.1,17185.52,-1261.42,Sold 1253.7888 SOL,Sell,Kraken
2020-09-12,2020-12-30,ETH,3904.2618,33222.34,35945.67,-2723.33,Sold 3904.2618 ETH,Sell,Gemini
2022-03-04,2022-03-29,MATIC,3189.1481,29937.87,33824.72,-3886.85,Sold 3189.1481 MATIC,Sell,Binance
2021-10-22,2022-06-19,BTC,3619.2566,32121.91,22870.41,9251.5,Sold 3619.2566 BTC,Sell,Binance
2023-02-07,2023-09-30,ETH,1222.9449,11494.87,5855.03,5639.84,Sold 1222.9449 ETH,Sell,Binance
2020-03-11,2021-11-04,DOGE,3620.0745,16895.27,10130.78,6764.49,Sold 3620.0745 DOGE,Sell,Binance
2023-06-08,2024-04-25,ETH,3561.9501,15722.95,20360.29,-4637.34,Sold 3561.9501 ETH,Sell,Binance
2020-10-20,2021-05-21,ETH,3319.4827,41924.82,43698.88,-1774.06,Sold 3319.4827 ETH,Sell,Gemini
2022-02-18,2022-07-04,LTC,4538.6339,13369.81,8968.11,4401.7,Sold 4538.6339 LTC,Sell,Crypto.com
2021-01-20,2021-09-01,LTC,2170.6674,18881.77,20883.52,-2001.75,Sold 2170.6674 LTC,Sell,Coinbase
2024-10-25,2026-05-12,MATIC,2687.8,2818.53,3318.75,-500.22,Sold 2687.8 MATIC,Sell,Gemini
2023-10-29,2024-11-11,ADA,3779.4083,25584.89,25038.01,546.88,Sold 3779.4083 ADA,Sell,Binance
2023-10-17,2024-08-01,LTC,4344.3094,37534.25,39166.34,-1632.09,Sold 4344.3094 LTC,Sell,MetaMask
2022-02-02,2023-08-05,LTC,1680.5336,46838.77,47938.0,-1099.23,Sold 1680.5336 LTC,Sell,Crypto.com
2022-07-12,2023-04-09,LTC,4177.9766,25815.4,25159.6,655.8,Sold 4177.9766 LTC,Sell,Kraken
2024-06-12,2025-08-29,ETH,2451.9678,12654.06,6311.05,6343.01,Sold 2451.9678 ETH,Sell,Kraken
2023-01-06,2023-12-10,DOT,851.7651,18226.76,10767.07,7459.69,Sold 851.7651 DOT,Sell,Crypto.com
2021-05-06,2022-11-05,SOL,4100.608,40961.03,36070.25,4890.78,Sold 4100.608 SOL,Sell,MetaMask
2021-10-16,2022-12-04,ADA,2061.0551,14657.73,19525.85,-4868.12,Sold 2061.0551 ADA,Sell,Kraken
2023-09-27,2024-05-25,ADA,894.2628,18223.87,19664.52,-1440.65,Sold 894.2628 ADA,Sell,Binance
2020-04-13,2020-04-14,LTC,2336.3474,4079.16,1685.38,2393.78,Sold 2336.3474 LTC,Sell,Binance
2021-12-09,2022-10-27,ETH,2108.3933,52309.1,49961.8,2347.3,Sold 2108.3933 ETH,Sell,Coinbase
2023-05-09,2024-09-06,ADA,3170.0328,12789.55,13314.86,-525.31,Sold 3170.0328 ADA,Sell,Binance
2022-05-23,2022-08-14,MATIC,1020.2852,29417.57,32824.79,-3407.22,Sold 1020.2852 MATIC,Sell,MetaMask
2021-09-04,2021-09-10,DOGE,4448.4639,28270.75,18688.04,9582.71,Sold 4448.4639 DOGE,Sell,Kraken
2021-12-21,2023-11-28,DOGE,1926.6565,36359.68,31925.11,4434.57,Sold 1926.6565 DOGE,Sell,MetaMask
2023-06-12,2024-03-21,ETH,3266.6226,42738.91,39574.91,3164.0,Sold 3266.6226 ETH,Sell,Kraken
2020-05-06,2021-05-11,DOGE,873.0768,33684.12,28201.73,5482.39,Sold 873.0768 DOGE,Sell,Binance
2020-07-22,2020-09-16,DOT,123.2025,40083.37,36678.35,3405.02,Sold 123.2025 DOT,Sell,Coinbase
2023-08-10,2023-09-05,DOT,1642.628,36322.04,39666.17,-3344.13,Sold 1642.628 DOT,Sell,MetaMask
2020-06-14,2022-04-14,ADA,2556.8309,51760.49,45273.01,6487.48,Sold 2556.8309 ADA,Sell,Binance
2024-09-28,2025-04-04,ADA,3521.7514,17279.77,17230.07,49.7,Sold 3521.7514 ADA,Sell,Gemini
2024-05-25,2024-07-13,ETH,3084.233,42098.16,40888.54,1209.62,Sold 3084.233 ETH,Sell,Kraken
2024-09-10,2025-06-17,DOGE,4146.0589,9660.55,1014.43,8646.12,Sold 4146.0589 DOGE,Sell,Kraken
2020-01-18,2020-06-10,DOGE,3637.3987,8951.01,7929.76,1021.25,Sold 3637.3987 DOGE,Sell,Binance
2021-02-08,2021-02-12,LTC,2596.6815,16041.45,6508.82,9532.63,Sold 2596.6815 LTC,Sell,Binance
2023-02-13,2023-05-21,ETH,4951.3859,13066.21,12889.39,176.82,Sold 4951.3859 ETH,Sell,Gemini
2021-05-16,2022-05-01,BTC,2834.5529,8329.36,1764.52,6564.84,Sold 2834.5529 BTC,Sell,Gemini
2024-03-29,2025-06-01,DOGE,2230.0907,19304.68,10809.97,8494.71,Sold 2230.0907 DOGE,Sell,MetaMask
2022-11-30,2023-07-18,ADA,2003.4373,4671.53,500.32,4171.21,Sold 2003.4373 ADA,Sell,Binance
2023-04-29,2024-07-11,MATIC,19.3408,32944.41,37720.47,-4776.06,Sold 19.3408 MATIC,Sell,Gemini
2023-08-14,2025-03-19,SOL,4498.5792,33208.82,32338.83,869.99,Sold 4498.5792 SOL,Sell,Crypto.com
2024-01-28,2024-09-04,LTC,4998.3819,5060.67,4116.75,943.92,Sold 4998.3819 LTC,Sell,Coinbase
2024-01-25,2025-02-15,SOL,845.0408,26777.96,21107.14,5670.82,Sold 845.0408 SOL,Sell,Kraken
2020-06-11,2021-09-13,MATIC,3124.1216,4293.76,23.5,4270.26,Sold 3124.1216 MATIC,Sell,MetaMask
2020-01-18,2020-02-03,LTC,4254.7014,36999.01,34944.79,2054.22,Sold 4254.7014 LTC,Sell,Kraken
2024-01-13,2024-01-25,MATIC,2405.5259,37043.03,36077.23,965.8,Sold 2405.5259 MATIC,Sell,Coinbase
2021-02-18,2022-01-01,SOL,1605.3453,2663.79,2926.65,-262.86,Sold 1605.3453 SOL,Sell,Coinbase
2020-02-13,2021-05-28,BTC,2189.2004,-36.07,1514.08,-1550.15,Sold 2189.2004 BTC,Sell,Gemini
2020-06-16,2021-09-29,BTC,2437.8571,11218.85,7742.21,3476.64,Sold 2437.8571 BTC,Sell,Gemini
2024-09-17,2026-06-28,DOGE,3829.2703,12897.93,16328.16,-3430.23,Sold 3829.2703 DOGE,Sell,Binance
2022-11-25,2024-05-06,ADA,4502.2866,32436.26,28269.23,4167.03,Sold 4502.2866 ADA,Sell,Binance
2021-02-03,2021-06-19,DOT,3425.4456,54833.56,47238.1,7595.46,Sold 3425.4456 DOT,Sell,Coinbase
2023-10-19,2025-04-27,LTC,1851.6016,25171.48,19653.33,5518.15,Sold 1851.6016 LTC,Sell,Binance
2023-10-20,2024-04-24,DOGE,176.0079,49082.17,49402.2,-320.03,Sold 176.0079 DOGE,Sell,Binance
2023-10-08,2024-12-07,DOGE,4967.2788,43794.19,46402.19,-2608.0,Sold 4967.2788 DOGE,Sell,Kraken
2023-05-09,2024-08-12,ETH,3922.7804,45705.19,48978.05,-3272.86,Sold 3922.7804 ETH,Sell,Binance
2024-01-11,2025-05-22,ADA,3026.4512,38960.78,31285.04,7675.74,Sold 3026.4512 ADA,Sell,Gemini
2021-03-27,2021-05-28,DOGE,180.1162,-1502.79,2448.58,-3951.37,Sold 180.1162 DOGE,Sell,Kraken
2022-08-12,2023-06-09,LTC,1865.1785,19314.94,17074.24,2240.7,Sold 1865.1785 LTC,Sell,MetaMask
2023-08-13,2024-06-01,BTC,441.6803,39764.88,38916.66,848.22,Sold 441.6803 BTC,Sell,Crypto.com
2024-04-03,2025-09-21,LTC,2808.6733,37994.81,30414.56,7580.25,Sold 2808.6733 LTC,Sell,Kraken
2022-01-04,2023-12-28,ADA,2201.7979,58210.4,49308.85,8901.55,Sold 2201.7979 ADA,Sell,MetaMask
2022-06-19,2023-10-15,MATIC,2025.6481,25654.67,25528.43,126.24,Sold 2025.6481 MATIC,Sell,MetaMask
2020-06-04,2022-01-07,ADA,1073.9758,18619.34,20429.27,-1809.93,Sold 1073.9758 ADA,Sell,Coinbase
2024-04-05,2025-08-09,DOGE,4673.4484,45251.71,39481.82,5769.89,Sold 4673.4484 DOGE,Sell,Gemini
2021-08-28,2022-03-24,DOGE,4803.5988,9780.47,1222.9,8557.57,Sold 4803.5988 DOGE,Sell,Kraken
2021-11-05,2022-01-15,ADA,2592.2201,49574.01,49548.53,25.48,Sold 2592.2201 ADA,Sell,Coinbase
2023-10-15,2023-12-22,ADA,501.5039,31676.05,23943.41,7732.64,Sold 501.5039 ADA,Sell,Coinbase
2022-07-01,2023-01-17,DOT,756.3049,24619.07,28152.28,-3533.21,Sold 756.3049 DOT,Sell,MetaMask
2023-08-22,2025-06-12,BTC,112.1535,41380.8,45450.07,-4069.27,Sold 112.1535 BTC,Sell,Gemini
2021-07-01,2021-09-17,BTC,2988.8632,48620.65,40495.83,8124.82,Sold 2988.8632 BTC,Sell,Binance
2020-06-14,2021-05-30,LTC,667.5267,5262.84,2856.06,2406.78,Sold 667.5267 LTC,Sell,Crypto.com
2024-05-21,2025-10-25,ETH,471.4275,11856.68,14055.77,-2199.09,Sold 471.4275 ETH,Sell,Crypto.com
2021-02-04,2022-08-01,DOT,2245.918,6033.26,1398.45,4634.81,Sold 2245.918 DOT,Sell,Coinbase
2021-06-14,2022-04-17,LTC,3940.6429,41714.43,36511.7,5202.73,Sold 3940.6429 LTC,Sell,Binance
2023-10-11,2024-02-25,LTC,4817.2618,34756.09,36748.43,-1992.34,Sold 4817.2618 LTC,Sell,Coinbase
2020-10-29,2020-11-26,ADA,190.3486,41060.1,40090.87,969.23,Sold 190.3486 ADA,Sell,Kraken
2023-08-14,2025-02-08,MATIC,961.3768,12595.38,2962.83,9632.55,Sold 961.3768 MATIC,Sell,Binance
2022-05-27,2022-08-27,SOL,4077.9819,35599.41,35352.92,246.49,Sold 4077.9819 SOL,Sell,MetaMask
2024-10-26,2026-10-10,LTC,370.2023,51159.65,49031.92,2127.73,Sold 370.2023 LTC,Sell,Coinbase
2023-01-29,2023-07-25,BTC,1462.5128,25133.19,26253.84,-1120.65,Sold 1462.5128 BTC,Sell,Crypto.com
2024-09-22,2026-02-01,DOGE,4816.8961,27120.09,29301.76,-2181.67,Sold 4816.8961 DOGE,Sell,Crypto.com
2021-04-30,2022-01-01,ADA,4061.2729,52572.42,49137.21,3435.21,Sold 4061.2729 ADA,Sell,Coinbase
2023-07-28,2023-10-17,SOL,3749.3717,6888.33,7619.61,-731.28,Sold 3749.3717 SOL,Sell,Crypto.com
2022-12-07,2024-06-04,DOGE,4026.6971,22027.78,16376.85,5650.93,Sold 4026.6971 DOGE,Sell,Kraken
2023-03-10,2025-02-07,MATIC,110.1989,11123.5,13127.52,-2004.02,Sold 110.1989 MATIC,Sell,Gemini
2021-02-02,2022-10-02,DOGE,302.3341,34669.52,27003.61,7665.91,Sold 302.3341 DOGE,Sell,Crypto.com
2020-06-17,2021-03-22,LTC,1774.9542,19814.75,19553.74,261.01,Sold 1774.9542 LTC,Sell,Binance
2022-11-24,2024-04-20,DOGE,3932.7715,22260.94,14414.43,7846.51,Sold 3932.7715 DOGE,Sell,MetaMask
2023-08-15,2025-05-05,DOT,3216.9447,41311.49,44003.52,-2692.03,Sold 3216.9447 DOT,Sell,Crypto.com
2021-04-21,2021-06-10,BTC,1327.9124,34167.29,26431.18,7736.11,Sold 1327.9124 BTC,Sell,Binance
2023-02-01,2024-10-11,DOGE,4416.3223,41484.35,41064.98,419.37,Sold 4416.3223 DOGE,Sell,Kraken
2022-03-10,2024-03-04,DOT,1520.6541,29010.97,26279.64,2731.33,Sold 1520.6541 DOT,Sell,Kraken
2020-07-25,2021-11-10,SOL,623.8653,47072.35,42393.39,4678.96,Sold 623.8653 SOL,Sell,MetaMask
2023-07-05,2023-10-22,DOGE,2301.0905,48311.2,45515.31,2795.89,Sold 2301.0905 DOGE,Sell,Gemini
2022-12-02,2023-03-06,DOGE,4422.8255,6187.83,2968.12,3219.71,Sold 4422.8255 DOGE,Sell,Kraken
2024-03-30,2025-11-21,BTC,891.7818,50756.6,42603.51,8153.09,Sold 891.7818 BTC,Sell,Coinbase
2024-02-26,2025-01-28,MATIC,1293.6946,41203.1,34152.88,7050.22,Sold 1293.6946 MATIC,Sell,MetaMask
2024-01-18,2025-01-15,DOT,1523.3666,6702.03,7142.9,-440.87,Sold 1523.3666 DOT,Sell,Coinbase
2022-01-08,2022-03-21,DOGE,3736.5032,13229.6,14661.28,-1431.68,Sold 3736.5032 DOGE,Sell,Coinbase
2020-06-12,2020-09-24,ETH,200.8402,27195.91,28603.11,-1407.2,Sold 200.8402 ETH,Sell,Kraken
2021-11-10,2022-03-11,SOL,3329.6405,30704.15,32907.54,-2203.39,Sold 3329.6405 SOL,Sell,Coinbase
2021-11-13,2022-11-18,MATIC,3367.8809,6672.69,11026.98,-4354.29,Sold 3367.8809 MATIC,Sell,Crypto.com
2024-10-14,2025-11-16,LTC,525.5292,8761.47,1212.26,7549.21,Sold 525.5292 LTC,Sell,Crypto.com
2023-01-04,2023-04-25,SOL,964.3867,37219.33,35150.96,2068.37,Sold 964.3867 SOL,Sell,Binance
2023-03-08,2024-09-10,LTC,1389.5148,20365.6,20143.04,222.56,Sold 1389.5148 LTC,Sell,Coinbase
2021-09-30,2021-10-04,SOL,3046.0685,28536.8,21231.82,7304.98,Sold 3046.0685 SOL,Sell,Coinbase
2021-12-14,2023-10-04,SOL,2231.9978,27278.03,25338.92,1939.11,Sold 2231.9978 SOL,Sell,Gemini
2022-08-17,2023-11-22,LTC,4132.3621,42067.24,44185.8,-2118.56,Sold 4132.3621 LTC,Sell,Gemini
2022-12-10,2023-02-15,LTC,3252.0595,49276.51,48872.27,404.24,Sold 3252.0595 LTC,Sell,Binance
2024-03-12,2024-06-06,LTC,3351.0717,611.03,3893.64,-3282.61,Sold 3351.0717 LTC,Sell,Gemini
2021-11-16,2022-06-07,ETH,3678.9727,3887.05,6453.61,-2566.56,Sold 3678.9727 ETH,Sell,Crypto.com
2020-01-26,2021-09-23,SOL,2071.5484,8799.7,9850.25,-1050.55,Sold 2071.5484 SOL,Sell,Binance
2021-11-08,2023-05-05,LTC,4833.5653,47059.67,45384.46,1675.21,Sold 4833.5653 LTC,Sell,MetaMask
2022-12-13,2024-02-24,ADA,1917.4651,43701.02,40008.55,3692.47,Sold 1917.4651 ADA,Sell,MetaMask
2020-07-31,2022-06-08,SOL,2086.4236,17477.33,20529.43,-3052.1,Sold 2086.4236 SOL,Sell,Binance
2023-06-11,2023-06-24,SOL,2332.0647,49669.01,42627.18,7041.83,Sold 2332.0647 SOL,Sell,Crypto.com
2022-08-19,2023-05-31,ADA,3054.1731,34012.98,25379.47,8633.51,Sold 3054.1731 ADA,Sell,Crypto.com
2021-03-05,2022-09-23,DOT,4254.3135,55677.66,45717.25,9960.41,Sold 4254.3135 DOT,Sell,Coinbase
2021-03-02,2022-09-01,SOL,2866.2042,13935.82,15838.68,-1902.86,Sold 2866.2042 SOL,Sell,Binance
2022-05-20,2024-03-12,ADA,4929.7765,-2776.95,511.1,-3288.05,Sold 4929.7765 ADA,Sell,Gemini
2023-12-29,2025-06-29,SOL,3979.7,12752.12,6097.99,6654.13,Sold 3979.7 SOL,Sell,Kraken
2023-04-18,2023-06-03,ETH,4738.171,14743.86,9368.17,5375.69,Sold 4738.171 ETH,Sell,Coinbase
2023-06-18,2025-04-09,ADA,2929.2019,28654.71,33304.6,-4649.89,Sold 2929.2019 ADA,Sell,Coinbase
2022-08-14,2024-01-09,DOGE,472.9559,4743.03,5047.15,-304.12,Sold 472.9559 DOGE,Sell,Kraken
2024-07-27,2026-04-02,LTC,3709.7886,45809.28,40874.73,4934.55,Sold 3709.7886 LTC,Sell,Gemini
2024-01-22,2025-06-09,DOGE,4048.8605,9988.1,2736.93,7251.17,Sold 4048.8605 DOGE,Sell,Gemini
2024-01-13,2025-10-25,MATIC,788.0204,30048.15,20474.11,9574.04,Sold 788.0204 MATIC,Sell,Crypto.com
2020-01-24,2021-11-05,ETH,4300.0579,51953.54,44112.01,7841.53,Sold 4300.0579 ETH,Sell,Gemini
2021-05-28,2022-07-08,SOL,2112.9498,20457.58,10642.61,9814.97,Sold 2112.9498 SOL,Sell,Gemini
2023-11-15,2024-06-12,MATIC,3219.897,47441.85,43324.04,4117.81,Sold 3219.897 MATIC,Sell,Coinbase
2022-01-03,2022-05-08,BTC,2166.9004,31353.57,30914.0,439.57,Sold 2166.9004 BTC,Sell,MetaMask
2022-02-21,2023-07-05,DOT,3196.3847,20391.64,18421.91,1969.73,Sold 3196.3847 DOT,Sell,Crypto.com
2024-07-31,2024-09-13,DOT,4088.329,11534.34,6664.74,4869.6,Sold 4088.329 DOT,Sell,Crypto.com
2023-02-12,2024-03-29,ADA,4537.5416,45202.15,37388.65,7813.5,Sold 4537.5416 ADA,Sell,Gemini
2024-04-23,2025-10-04,BTC,3446.7565,21612.42,12887.86,8724.56,Sold 3446.7565 BTC,Sell,Binance
2023-05-06,2023-06-20,MATIC,1851.0751,32412.15,32883.72,-471.57,Sold 1851.0751 MATIC,Sell,MetaMask
2021-12-03,2023-01-31,DOGE,434.6305,3974.0,7778.24,-3804.24,Sold 434.6305 DOGE,Sell,Gemini
2021-09-24,2022-11-04,SOL,4099.9533,22929.15,21279.14,1650.01,Sold 4099.9533 SOL,Sell,Gemini
2024-02-01,2024-02-02,ETH,128.8575,19356.96,11958.49,7398.47,Sold 128.8575 ETH,Sell,Binance
2020-02-15,2021-07-29,ADA,517.4131,10159.49,6141.27,4018.22,Sold 517.4131 ADA,Sell,MetaMask
2023-06-29,2023-12-11,MATIC,1128.4274,12223.38,8735.52,3487.86,Sold 1128.4274 MATIC,Sell,Binance
2023-12-29,2024-08-23,BTC,3477.4651,44241.91,40777.27,3464.64,Sold 3477.4651 BTC,Sell,Crypto.com
2021-07-23,2022-12-18,LTC,25.4781,39888.19,36600.14,3288.05,Sold 25.4781 LTC,Sell,Gemini
2020-01-10,2022-01-01,DOT,4463.3361,5078.18,7356.87,-2278.69,Sold 4463.3361 DOT,Sell,Gemini
2022-01-22,2022-06-22,DOGE,1922.3913,43341.37,43598.97,-257.6,Sold 1922.3913 DOGE,Sell,Binance
2023-07-01,2024-12-25,SOL,3716.9206,29192.6,24307.62,4884.98,Sold 3716.9206 SOL,Sell,Kraken
2021-07-30,2023-02-22,SOL,2087.471,12463.54,10040.77,2422.77,Sold 2087.471 SOL,Sell,Kraken
2021-02-16,2022-09-29,ETH,1678.6576,23823.56,22324.55,1499.01,Sold 1678.6576 ETH,Sell,MetaMask
